path,true_label,pred_label,probability,error_type,confidence_margin
data/raw/chest_xray/test/NORMAL/test_normal_00016.jpeg,Normal,Pneumonia,0.9833,FP,0.4833
data/raw/chest_xray/test/NORMAL/test_normal_00040.jpeg,Normal,Pneumonia,0.5125,FP,0.0125
data/raw/chest_xray/test/NORMAL/test_normal_00045.jpeg,Normal,Pneumonia,0.9827,FP,0.4827
data/raw/chest_xray/test/NORMAL/test_normal_00052.jpeg,Normal,Pneumonia,0.5709,FP,0.0709
data/raw/chest_xray/test/NORMAL/test_normal_00056.jpeg,Normal,Pneumonia,0.8398,FP,0.3398
data/raw/chest_xray/test/NORMAL/test_normal_00061.jpeg,Normal,Pneumonia,0.7933,FP,0.2933
data/raw/chest_xray/test/NORMAL/test_normal_00067.jpeg,Normal,Pneumonia,0.7745,FP,0.2745
data/raw/chest_xray/test/NORMAL/test_normal_00119.jpeg,Normal,Pneumonia,0.722,FP,0.222
data/raw/chest_xray/test/NORMAL/test_normal_00121.jpeg,Normal,Pneumonia,0.9787,FP,0.4787
data/raw/chest_xray/test/NORMAL/test_normal_00122.jpeg,Normal,Pneumonia,0.8222,FP,0.3222
data/raw/chest_xray/test/NORMAL/test_normal_00123.jpeg,Normal,Pneumonia,0.8097,FP,0.3097
data/raw/chest_xray/test/NORMAL/test_normal_00124.jpeg,Normal,Pneumonia,0.9669,FP,0.4669
data/raw/chest_xray/test/NORMAL/test_normal_00126.jpeg,Normal,Pneumonia,0.9562,FP,0.4562
data/raw/chest_xray/test/NORMAL/test_normal_00129.jpeg,Normal,Pneumonia,0.7196,FP,0.2196
data/raw/chest_xray/test/NORMAL/test_normal_00130.jpeg,Normal,Pneumonia,0.9089,FP,0.4089
data/raw/chest_xray/test/NORMAL/test_normal_00131.jpeg,Normal,Pneumonia,0.6499,FP,0.1499
data/raw/chest_xray/test/NORMAL/test_normal_00132.jpeg,Normal,Pneumonia,0.5917,FP,0.0917
data/raw/chest_xray/test/NORMAL/test_normal_00133.jpeg,Normal,Pneumonia,0.9563,FP,0.4563
data/raw/chest_xray/test/NORMAL/test_normal_00134.jpeg,Normal,Pneumonia,0.9424,FP,0.4424
data/raw/chest_xray/test/NORMAL/test_normal_00135.jpeg,Normal,Pneumonia,0.8479,FP,0.3479
data/raw/chest_xray/test/NORMAL/test_normal_00140.jpeg,Normal,Pneumonia,0.9844,FP,0.4844
data/raw/chest_xray/test/NORMAL/test_normal_00143.jpeg,Normal,Pneumonia,0.8497,FP,0.3497
data/raw/chest_xray/test/NORMAL/test_normal_00144.jpeg,Normal,Pneumonia,0.976,FP,0.476
data/raw/chest_xray/test/NORMAL/test_normal_00145.jpeg,Normal,Pneumonia,0.6327,FP,0.1327
data/raw/chest_xray/test/NORMAL/test_normal_00146.jpeg,Normal,Pneumonia,0.6548,FP,0.1548
data/raw/chest_xray/test/NORMAL/test_normal_00147.jpeg,Normal,Pneumonia,0.7172,FP,0.2172
data/raw/chest_xray/test/NORMAL/test_normal_00153.jpeg,Normal,Pneumonia,0.5955,FP,0.0955
data/raw/chest_xray/test/NORMAL/test_normal_00160.jpeg,Normal,Pneumonia,0.9108,FP,0.4108
data/raw/chest_xray/test/NORMAL/test_normal_00193.jpeg,Normal,Pneumonia,0.7753,FP,0.2753
data/raw/chest_xray/test/NORMAL/test_normal_00209.jpeg,Normal,Pneumonia,0.9765,FP,0.4765
data/raw/chest_xray/test/NORMAL/test_normal_00217.jpeg,Normal,Pneumonia,0.9111,FP,0.4111
data/raw/chest_xray/test/NORMAL/test_normal_00226.jpeg,Normal,Pneumonia,0.889,FP,0.389
data/raw/chest_xray/test/NORMAL/test_normal_00228.jpeg,Normal,Pneumonia,0.7162,FP,0.2162
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00282.jpeg,Pneumonia,Normal,0.3906,FN,0.1094
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00390.jpeg,Pneumonia,Normal,0.1721,FN,0.3279
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00391.jpeg,Pneumonia,Normal,0.0085,FN,0.4915
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00420.jpeg,Pneumonia,Normal,0.0984,FN,0.4016
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00473.jpeg,Pneumonia,Normal,0.066,FN,0.434
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00496.jpeg,Pneumonia,Normal,0.2832,FN,0.2168
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00511.jpeg,Pneumonia,Normal,0.4626,FN,0.0374
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00525.jpeg,Pneumonia,Normal,0.0622,FN,0.4378
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00541.jpeg,Pneumonia,Normal,0.1099,FN,0.3901
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00599.jpeg,Pneumonia,Normal,0.0076,FN,0.4924
