epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc,val_precision,val_recall,val_f1
1,9.999999999999999e-05,0.39526152197336184,0.8524709302325582,0.9459079949083253,0.3148479940861406,0.8921001926782274,0.9868385345997286,0.873015873015873,1.0,0.9322033898305084
2,0.00019999999999999998,0.2387167083275341,0.9476744186046512,0.982022316721888,0.24130850349892083,0.9277456647398844,0.9962541190153131,0.9131985731272295,0.9974025974025974,0.9534450651769087
3,0.0003,0.21740690625931255,0.9602713178294574,0.9871372073064801,0.20334662764058636,0.9585741811175337,0.9943399883698392,0.9853137516688919,0.9584415584415584,0.9716919025674786
4,0.0003,0.19272539611037295,0.966812015503876,0.9934753455112978,0.18705893183030145,0.9710982658959537,0.9953915487497577,0.9743589743589743,0.987012987012987,0.9806451612903225
5,0.00029744596495258525,0.18776597556351238,0.9704457364341085,0.9928167759477022,0.18516283869915615,0.9701348747591522,0.9943496801705757,0.9792477302204928,0.9805194805194806,0.9798831927319922
6,0.0002898708344106533,0.17743717062220637,0.9784399224806202,0.994211280017625,0.16619675949589136,0.9778420038535646,0.9978871874394263,0.9947019867549669,0.9753246753246754,0.9849180327868853
7,0.0002775325703594421,0.16730672402418648,0.9801356589147286,0.9964541192086681,0.18691616133573197,0.9710982658959537,0.9984783872843574,0.9986522911051213,0.9623376623376624,0.9801587301587301
8,9.999999999999999e-06,0.159057415691644,0.9844961240310077,0.9980141838744114,0.1887788548204251,0.9633911368015414,0.9984347741810429,0.9986376021798365,0.951948051948052,0.9747340425531915
9,1.9999999999999998e-05,0.1543494603652256,0.9842538759689923,0.9978753671579303,0.1910350228263234,0.9653179190751445,0.997262066291917,0.998641304347826,0.9545454545454546,0.9760956175298805
10,2.9999999999999997e-05,0.1567832501407763,0.9857073643410853,0.9978191928806488,0.18971629459446795,0.9653179190751445,0.9962298895134716,0.998641304347826,0.9545454545454546,0.9760956175298805
11,2.9999999999999997e-05,0.15692338582867602,0.9852228682170543,0.9967525496181708,0.18621141350108533,0.9653179190751445,0.995784066679589,0.998641304347826,0.9545454545454546,0.9760956175298805
12,2.9744596495258527e-05,0.155168730973738,0.9852228682170543,0.998217132611593,0.17896523442916099,0.9739884393063584,0.9950911029269238,0.9986577181208054,0.9662337662337662,0.9821782178217822
13,2.8987083441065332e-05,0.15565001137683845,0.9874031007751938,0.9979403488027111,0.16088077866675077,0.9816955684007708,0.9976352006202753,0.9973509933774835,0.977922077922078,0.9875409836065574
14,2.7753257035944212e-05,0.15394221329505273,0.9874031007751938,0.9980095799528408,0.16695292606978518,0.9749518304431599,0.9982893971699942,1.0,0.9662337662337662,0.9828269484808454
