path,true_label,pred_label,probability,error_type,confidence_margin
data/raw/chest_xray/test/NORMAL/test_normal_00014.jpeg,Normal,Pneumonia,0.7159,FP,0.2159
data/raw/chest_xray/test/NORMAL/test_normal_00016.jpeg,Normal,Pneumonia,0.981,FP,0.481
data/raw/chest_xray/test/NORMAL/test_normal_00045.jpeg,Normal,Pneumonia,0.9844,FP,0.4844
data/raw/chest_xray/test/NORMAL/test_normal_00046.jpeg,Normal,Pneumonia,0.8911,FP,0.3911
data/raw/chest_xray/test/NORMAL/test_normal_00052.jpeg,Normal,Pneumonia,0.9828,FP,0.4828
data/raw/chest_xray/test/NORMAL/test_normal_00056.jpeg,Normal,Pneumonia,0.7138,FP,0.2138
data/raw/chest_xray/test/NORMAL/test_normal_00061.jpeg,Normal,Pneumonia,0.817,FP,0.317
data/raw/chest_xray/test/NORMAL/test_normal_00062.jpeg,Normal,Pneumonia,0.904,FP,0.404
data/raw/chest_xray/test/NORMAL/test_normal_00067.jpeg,Normal,Pneumonia,0.8076,FP,0.3076
data/raw/chest_xray/test/NORMAL/test_normal_00101.jpeg,Normal,Pneumonia,0.9374,FP,0.4374
data/raw/chest_xray/test/NORMAL/test_normal_00105.jpeg,Normal,Pneumonia,0.5248,FP,0.0248
data/raw/chest_xray/test/NORMAL/test_normal_00113.jpeg,Normal,Pneumonia,0.939,FP,0.439
data/raw/chest_xray/test/NORMAL/test_normal_00115.jpeg,Normal,Pneumonia,0.5142,FP,0.0142
data/raw/chest_xray/test/NORMAL/test_normal_00119.jpeg,Normal,Pneumonia,0.9592,FP,0.4592
data/raw/chest_xray/test/NORMAL/test_normal_00120.jpeg,Normal,Pneumonia,0.8356,FP,0.3356
data/raw/chest_xray/test/NORMAL/test_normal_00121.jpeg,Normal,Pneumonia,0.9798,FP,0.4798
data/raw/chest_xray/test/NORMAL/test_normal_00122.jpeg,Normal,Pneumonia,0.9188,FP,0.4188
data/raw/chest_xray/test/NORMAL/test_normal_00123.jpeg,Normal,Pneumonia,0.9339,FP,0.4339
data/raw/chest_xray/test/NORMAL/test_normal_00124.jpeg,Normal,Pneumonia,0.9626,FP,0.4626
data/raw/chest_xray/test/NORMAL/test_normal_00126.jpeg,Normal,Pneumonia,0.9852,FP,0.4852
data/raw/chest_xray/test/NORMAL/test_normal_00127.jpeg,Normal,Pneumonia,0.5453,FP,0.0453
data/raw/chest_xray/test/NORMAL/test_normal_00129.jpeg,Normal,Pneumonia,0.9707,FP,0.4707
data/raw/chest_xray/test/NORMAL/test_normal_00130.jpeg,Normal,Pneumonia,0.8105,FP,0.3105
data/raw/chest_xray/test/NORMAL/test_normal_00131.jpeg,Normal,Pneumonia,0.9099,FP,0.4099
data/raw/chest_xray/test/NORMAL/test_normal_00132.jpeg,Normal,Pneumonia,0.9418,FP,0.4418
data/raw/chest_xray/test/NORMAL/test_normal_00133.jpeg,Normal,Pneumonia,0.9358,FP,0.4358
data/raw/chest_xray/test/NORMAL/test_normal_00134.jpeg,Normal,Pneumonia,0.9602,FP,0.4602
data/raw/chest_xray/test/NORMAL/test_normal_00135.jpeg,Normal,Pneumonia,0.944,FP,0.444
data/raw/chest_xray/test/NORMAL/test_normal_00136.jpeg,Normal,Pneumonia,0.8678,FP,0.3678
data/raw/chest_xray/test/NORMAL/test_normal_00137.jpeg,Normal,Pneumonia,0.5773,FP,0.0773
data/raw/chest_xray/test/NORMAL/test_normal_00140.jpeg,Normal,Pneumonia,0.9696,FP,0.4696
data/raw/chest_xray/test/NORMAL/test_normal_00142.jpeg,Normal,Pneumonia,0.9135,FP,0.4135
data/raw/chest_xray/test/NORMAL/test_normal_00143.jpeg,Normal,Pneumonia,0.9706,FP,0.4706
data/raw/chest_xray/test/NORMAL/test_normal_00144.jpeg,Normal,Pneumonia,0.9902,FP,0.4902
data/raw/chest_xray/test/NORMAL/test_normal_00145.jpeg,Normal,Pneumonia,0.9698,FP,0.4698
data/raw/chest_xray/test/NORMAL/test_normal_00146.jpeg,Normal,Pneumonia,0.9764,FP,0.4764
data/raw/chest_xray/test/NORMAL/test_normal_00147.jpeg,Normal,Pneumonia,0.7857,FP,0.2857
data/raw/chest_xray/test/NORMAL/test_normal_00160.jpeg,Normal,Pneumonia,0.9438,FP,0.4438
