epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc,val_precision,val_recall,val_f1
1,9.999999999999999e-05,0.35041154521967866,0.8815406976744186,0.9510023466514615,0.2778501193360327,0.9431599229287091,0.9827582864896298,0.984993178717599,0.9376623376623376,0.9607451763140386
2,0.00019999999999999998,0.23959536577695137,0.9508236434108527,0.981501597620706,0.2859814622383816,0.9325626204238922,0.9888301996510952,0.9901960784313726,0.9181818181818182,0.9528301886792453
3,0.0003,0.22404975146916561,0.9549418604651163,0.9868385194177361,0.1821667160372284,0.976878612716763,0.9939571622407443,0.989501312335958,0.9792207792207792,0.9843342036553525
4,0.0003,0.19883669284037772,0.9685077519379846,0.9894571124329882,0.2722759924699805,0.9393063583815029,0.9931527427796084,0.9944055944055944,0.9233766233766234,0.9575757575757575
5,0.00029744596495258525,0.1918296724385609,0.9728682170542635,0.9893379094515382,0.24456534343762665,0.9450867052023122,0.9908654778057764,0.9917241379310345,0.9337662337662338,0.9618729096989966
6,0.0002898708344106533,0.18073028509786823,0.9777131782945736,0.9929095135798869,0.26714756447455784,0.9354527938342967,0.990724946695096,0.9943741209563994,0.9181818181818182,0.9547602970965564
7,0.0002775325703594421,0.17445209180229201,0.9769864341085271,0.9952501398731817,0.17340472741106341,0.976878612716763,0.9910883892227176,0.989501312335958,0.9792207792207792,0.9843342036553525
8,9.999999999999999e-06,0.1668824174500614,0.9806201550387597,0.9947686635414182,0.18927391706059662,0.9682080924855492,0.9965400271370422,0.9919893190921228,0.964935064935065,0.978275181040158
9,1.9999999999999998e-05,0.16418938071741535,0.9815891472868217,0.9958291616780409,0.19864068183193775,0.9585741811175337,0.9964964140337276,0.9932157394843962,0.9506493506493506,0.9714664897146649
10,2.9999999999999997e-05,0.15145310782513408,0.9883720930232558,0.9957921484520702,0.19581574095352078,0.9624277456647399,0.9966563287458811,0.9945872801082544,0.9545454545454546,0.974155069582505
11,2.9999999999999997e-05,0.14897424166372517,0.9886143410852714,0.9982806418447527,0.178968084369551,0.9672447013487476,0.997058538476449,0.9946236559139785,0.961038961038961,0.9775429326287979
12,2.9744596495258527e-05,0.14575566572490684,0.9890988372093024,0.9986379500628579,0.1745380399630249,0.9759152215799615,0.9961135879046327,0.9933774834437086,0.974025974025974,0.9836065573770492
13,2.8987083441065332e-05,0.14318954002880177,0.9910368217054264,0.9987432952257473,0.17722061369747555,0.9720616570327553,0.9971457646830781,0.9946595460614153,0.9675324675324676,0.9809084924292297
14,2.7753257035944212e-05,0.14386108397059358,0.9910368217054264,0.9985876065150744,0.19106935787235382,0.9653179190751445,0.9941413064547393,0.9932795698924731,0.9597402597402598,0.9762219286657859
15,2.6085133758309884e-05,0.14532218531836436,0.9895833333333334,0.9978856728187246,0.18667586396137872,0.9662813102119461,0.9975818957162241,0.9946164199192463,0.9597402597402598,0.976867151354924
16,2.4039519545688845e-05,0.14194866394721015,0.9903100775193798,0.9985871285978863,0.18500650982751093,0.9653179190751445,0.9962347354138399,0.9932795698924731,0.9597402597402598,0.9762219286657859
17,2.1686075336648075e-05,0.1394735327805168,0.9920058139534884,0.9994248172628484,0.1976141385547458,0.9595375722543352,0.994708276797829,0.9932249322493225,0.951948051948052,0.9721485411140584
18,1.9104944851081244e-05,0.14081827156346197,0.9915213178294574,0.9991267838241908,0.17563443027996603,0.9739884393063584,0.997295987594495,0.9933598937583001,0.9714285714285714,0.9822718319107026
19,1.638402539194953e-05,0.13959536111423734,0.9924903100775194,0.9984706313424989,0.19364589647980324,0.9624277456647399,0.9968259352587711,0.9932523616734144,0.9558441558441558,0.9741892786234282
20,1.361597460805047e-05,0.13803085185199804,0.9929748062015504,0.9995061320408314,0.19129656164804634,0.9633911368015414,0.995798604380694,0.9932614555256065,0.9571428571428572,0.9748677248677249
