epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc,val_precision,val_recall,val_f1
1,9.999999999999999e-05,0.3190987084872001,0.903343023255814,0.9548764821649425,0.3336318339111718,0.9142581888246628,0.9860971118433806,0.9899280575539569,0.8935064935064935,0.9392491467576792
2,0.00019999999999999998,0.2443036989439889,0.9469476744186046,0.9830392061823734,0.3887128390673268,0.9104046242774566,0.9885442915293662,0.9941605839416059,0.8844155844155844,0.9360824742268041
3,0.0003,0.23549083409281824,0.9510658914728682,0.983578431372549,0.30671749173561275,0.9344894026974951,0.9939813917425858,0.9957627118644068,0.9155844155844156,0.9539918809201624
4,0.0003,0.20171781484331927,0.966812015503876,0.9901314213480455,0.22987121240252015,0.9460500963391136,0.989867222329909,0.9877049180327869,0.938961038961039,0.96271637816245
5,0.00029744596495258525,0.19468130874725664,0.9709302325581395,0.9902193336760423,0.2323254347134647,0.9508670520231214,0.9910690056212446,0.9891156462585035,0.9441558441558442,0.9661129568106313
6,0.0002898708344106533,0.18692457986015804,0.9735949612403101,0.9923919418323877,0.20996701769057036,0.9672447013487476,0.9919751889901145,0.9867724867724867,0.9688311688311688,0.9777195281782438
7,0.0002775325703594421,0.17061395612984953,0.9794089147286822,0.99555439065999,0.21312567514146682,0.9624277456647399,0.9967096336499323,0.9986357435197817,0.9506493506493506,0.9740518962075848
8,9.999999999999999e-06,0.15671452989008616,0.9854651162790697,0.9964666878187178,0.2337117996461589,0.953757225433526,0.9933950377980229,0.9986187845303868,0.938961038961039,0.9678714859437751
9,1.9999999999999998e-05,0.1579791624996244,0.9849806201550387,0.9971135183303359,0.2250806294482108,0.9556840077071291,0.9932012017832913,0.9972527472527473,0.9428571428571428,0.9692923898531375
10,2.9999999999999997e-05,0.15931188273521746,0.9840116279069767,0.9960795633012035,0.2007236590677144,0.9633911368015414,0.9934338050009692,0.9932614555256065,0.9571428571428572,0.9748677248677249
11,2.9999999999999997e-05,0.15215488269149913,0.9871608527131783,0.9979548795099824,0.23831777616273,0.9499036608863198,0.991093235123086,0.9986111111111111,0.9337662337662338,0.9651006711409396
12,2.9744596495258527e-05,0.15280303077661003,0.9866763565891473,0.9968560935169719,0.223847070095167,0.9527938342967245,0.9925276216320992,0.9972413793103448,0.938961038961039,0.9672240802675586
13,2.8987083441065332e-05,0.1567871009568488,0.9835271317829457,0.9956491150625595,0.19314826660303253,0.9672447013487476,0.9943836014731537,0.9932975871313673,0.9623376623376624,0.9775725593667546
14,2.7753257035944212e-05,0.14660199867967005,0.9881298449612403,0.9990840242236967,0.22444568336124823,0.9508670520231214,0.993850552432642,0.9972337482710927,0.9363636363636364,0.9658405894172807
