path,true_label,pred_label,probability,error_type,confidence_margin
data/raw/chest_xray/test/NORMAL/test_normal_00008.jpeg,Normal,Pneumonia,0.6741,FP,0.1741
data/raw/chest_xray/test/NORMAL/test_normal_00011.jpeg,Normal,Pneumonia,0.5161,FP,0.0161
data/raw/chest_xray/test/NORMAL/test_normal_00016.jpeg,Normal,Pneumonia,0.9804,FP,0.4804
data/raw/chest_xray/test/NORMAL/test_normal_00040.jpeg,Normal,Pneumonia,0.9683,FP,0.4683
data/raw/chest_xray/test/NORMAL/test_normal_00045.jpeg,Normal,Pneumonia,0.9872,FP,0.4872
data/raw/chest_xray/test/NORMAL/test_normal_00046.jpeg,Normal,Pneumonia,0.5823,FP,0.0823
data/raw/chest_xray/test/NORMAL/test_normal_00048.jpeg,Normal,Pneumonia,0.6379,FP,0.1379
data/raw/chest_xray/test/NORMAL/test_normal_00052.jpeg,Normal,Pneumonia,0.9706,FP,0.4706
data/raw/chest_xray/test/NORMAL/test_normal_00056.jpeg,Normal,Pneumonia,0.9595,FP,0.4595
data/raw/chest_xray/test/NORMAL/test_normal_00061.jpeg,Normal,Pneumonia,0.7853,FP,0.2853
data/raw/chest_xray/test/NORMAL/test_normal_00062.jpeg,Normal,Pneumonia,0.5749,FP,0.0749
data/raw/chest_xray/test/NORMAL/test_normal_00067.jpeg,Normal,Pneumonia,0.8384,FP,0.3384
data/raw/chest_xray/test/NORMAL/test_normal_00080.jpeg,Normal,Pneumonia,0.9545,FP,0.4545
data/raw/chest_xray/test/NORMAL/test_normal_00110.jpeg,Normal,Pneumonia,0.7557,FP,0.2557
data/raw/chest_xray/test/NORMAL/test_normal_00119.jpeg,Normal,Pneumonia,0.9068,FP,0.4068
data/raw/chest_xray/test/NORMAL/test_normal_00120.jpeg,Normal,Pneumonia,0.8819,FP,0.3819
data/raw/chest_xray/test/NORMAL/test_normal_00121.jpeg,Normal,Pneumonia,0.9852,FP,0.4852
data/raw/chest_xray/test/NORMAL/test_normal_00123.jpeg,Normal,Pneumonia,0.7712,FP,0.2712
data/raw/chest_xray/test/NORMAL/test_normal_00124.jpeg,Normal,Pneumonia,0.9812,FP,0.4812
data/raw/chest_xray/test/NORMAL/test_normal_00126.jpeg,Normal,Pneumonia,0.9834,FP,0.4834
data/raw/chest_xray/test/NORMAL/test_normal_00129.jpeg,Normal,Pneumonia,0.976,FP,0.476
data/raw/chest_xray/test/NORMAL/test_normal_00130.jpeg,Normal,Pneumonia,0.8752,FP,0.3752
data/raw/chest_xray/test/NORMAL/test_normal_00131.jpeg,Normal,Pneumonia,0.9543,FP,0.4543
data/raw/chest_xray/test/NORMAL/test_normal_00132.jpeg,Normal,Pneumonia,0.8837,FP,0.3837
data/raw/chest_xray/test/NORMAL/test_normal_00133.jpeg,Normal,Pneumonia,0.9781,FP,0.4781
data/raw/chest_xray/test/NORMAL/test_normal_00134.jpeg,Normal,Pneumonia,0.982,FP,0.482
data/raw/chest_xray/test/NORMAL/test_normal_00135.jpeg,Normal,Pneumonia,0.9793,FP,0.4793
data/raw/chest_xray/test/NORMAL/test_normal_00140.jpeg,Normal,Pneumonia,0.98,FP,0.48
data/raw/chest_xray/test/NORMAL/test_normal_00141.jpeg,Normal,Pneumonia,0.633,FP,0.133
data/raw/chest_xray/test/NORMAL/test_normal_00143.jpeg,Normal,Pneumonia,0.9841,FP,0.4841
data/raw/chest_xray/test/NORMAL/test_normal_00144.jpeg,Normal,Pneumonia,0.9755,FP,0.4755
data/raw/chest_xray/test/NORMAL/test_normal_00145.jpeg,Normal,Pneumonia,0.8491,FP,0.3491
data/raw/chest_xray/test/NORMAL/test_normal_00146.jpeg,Normal,Pneumonia,0.6893,FP,0.1893
data/raw/chest_xray/test/NORMAL/test_normal_00147.jpeg,Normal,Pneumonia,0.7374,FP,0.2374
data/raw/chest_xray/test/NORMAL/test_normal_00153.jpeg,Normal,Pneumonia,0.5166,FP,0.0166
data/raw/chest_xray/test/NORMAL/test_normal_00159.jpeg,Normal,Pneumonia,0.621,FP,0.121
data/raw/chest_xray/test/NORMAL/test_normal_00160.jpeg,Normal,Pneumonia,0.6502,FP,0.1502
data/raw/chest_xray/test/NORMAL/test_normal_00166.jpeg,Normal,Pneumonia,0.8006,FP,0.3006
data/raw/chest_xray/test/NORMAL/test_normal_00173.jpeg,Normal,Pneumonia,0.9237,FP,0.4237
data/raw/chest_xray/test/NORMAL/test_normal_00181.jpeg,Normal,Pneumonia,0.9704,FP,0.4704
data/raw/chest_xray/test/NORMAL/test_normal_00182.jpeg,Normal,Pneumonia,0.8322,FP,0.3322
data/raw/chest_xray/test/NORMAL/test_normal_00193.jpeg,Normal,Pneumonia,0.968,FP,0.468
data/raw/chest_xray/test/NORMAL/test_normal_00197.jpeg,Normal,Pneumonia,0.9893,FP,0.4893
data/raw/chest_xray/test/NORMAL/test_normal_00209.jpeg,Normal,Pneumonia,0.9812,FP,0.4812
data/raw/chest_xray/test/NORMAL/test_normal_00217.jpeg,Normal,Pneumonia,0.7993,FP,0.2993
data/raw/chest_xray/test/NORMAL/test_normal_00221.jpeg,Normal,Pneumonia,0.9778,FP,0.4778
data/raw/chest_xray/test/NORMAL/test_normal_00222.jpeg,Normal,Pneumonia,0.9113,FP,0.4113
data/raw/chest_xray/test/NORMAL/test_normal_00226.jpeg,Normal,Pneumonia,0.7135,FP,0.2135
data/raw/chest_xray/test/NORMAL/test_normal_00228.jpeg,Normal,Pneumonia,0.9594,FP,0.4594
data/raw/chest_xray/test/NORMAL/test_normal_00230.jpeg,Normal,Pneumonia,0.9793,FP,0.4793
data/raw/chest_xray/test/NORMAL/test_normal_00231.jpeg,Normal,Pneumonia,0.7423,FP,0.2423
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00391.jpeg,Pneumonia,Normal,0.0262,FN,0.4738
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00473.jpeg,Pneumonia,Normal,0.1578,FN,0.3422
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00496.jpeg,Pneumonia,Normal,0.0669,FN,0.4331
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00525.jpeg,Pneumonia,Normal,0.1527,FN,0.3473
