epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc,val_precision,val_recall,val_f1
1,9.999999999999999e-05,0.3277140105850205,0.8924418604651163,0.9516775262461964,0.2543787301333194,0.928709055876686,0.9872019771273502,0.9192771084337349,0.990909090909091,0.95375
2,0.00019999999999999998,0.2160043955308624,0.9566375968992248,0.9888919487895032,0.2513336301682542,0.9267822736030829,0.9841684434968017,0.9190821256038647,0.9883116883116884,0.9524405506883604
3,0.0003,0.21020146624430985,0.9617248062015504,0.9887014644741552,0.19075626100418885,0.9710982658959537,0.991345221942237,0.9792746113989638,0.9818181818181818,0.980544747081712
4,0.0003,0.196048279373632,0.967296511627907,0.990865641755179,0.19030926699583242,0.9701348747591522,0.9899835239387478,0.9767741935483871,0.9831168831168832,0.9799352750809062
5,0.00029744596495258525,0.185961276694759,0.9726259689922481,0.9936328387802794,0.2333537934200842,0.9653179190751445,0.9929395231634038,0.9932795698924731,0.9597402597402598,0.9762219286657859
6,0.0002898708344106533,0.17089059311530494,0.9789244186046512,0.9966080080439104,0.20147029650693685,0.9701348747591522,0.9927166117464625,0.9920106524633822,0.9675324675324676,0.9796186719263642
7,0.0002775325703594421,0.16967606975164026,0.9781976744186046,0.9962318693968141,0.19219954244376147,0.9797687861271677,0.9953140143438651,0.9947159841479525,0.977922077922078,0.9862475442043221
8,9.999999999999999e-06,0.16643823938792382,0.9811046511627907,0.9956790701314726,0.1910643182077619,0.9797687861271677,0.9937536344252764,0.9947159841479525,0.977922077922078,0.9862475442043221
9,1.9999999999999998e-05,0.1600084454108295,0.9830426356589147,0.9977292306711942,0.18761855872035715,0.9788053949903661,0.9939910835433224,0.9947089947089947,0.9766233766233766,0.9855832241153342
10,2.9999999999999997e-05,0.15486425419763333,0.9864341085271318,0.9981574281395443,0.18652237012896233,0.9778420038535646,0.9933901918976547,0.9933949801849405,0.9766233766233766,0.9849377865094957
11,2.9999999999999997e-05,0.1556466094905471,0.9842538759689923,0.9981440074644846,0.18629699925351925,0.9788053949903661,0.9939377786392712,0.9947089947089947,0.9766233766233766,0.9855832241153342
12,2.9744596495258527e-05,0.15469741258547715,0.9869186046511628,0.9976093391997471,0.18149270418751445,0.9788053949903661,0.99515894553208,0.9947089947089947,0.9766233766233766,0.9855832241153342
13,2.8987083441065332e-05,0.15167566708976363,0.9869186046511628,0.9980827210052885,0.18516735508607302,0.976878612716763,0.9945483620856754,0.9960106382978723,0.9727272727272728,0.9842312746386334
14,2.7753257035944212e-05,0.15190819078098142,0.9874031007751938,0.998101220228105,0.17859915372608715,0.9797687861271677,0.9955708470633844,0.9947159841479525,0.977922077922078,0.9862475442043221
15,2.6085133758309884e-05,0.15206294568517534,0.9859496124031008,0.9986339233085342,0.18086419831638392,0.9778420038535646,0.9950959488272921,0.9947019867549669,0.9753246753246754,0.9849180327868853
16,2.4039519545688845e-05,0.1563559568456602,0.9857073643410853,0.997553035176344,0.17624356524448173,0.9788053949903661,0.9952316340376042,0.9947089947089947,0.9766233766233766,0.9855832241153342
17,2.1686075336648075e-05,0.15018316414314886,0.9881298449612403,0.9988290771216006,0.17776591290570867,0.9788053949903661,0.995880984686955,0.9947089947089947,0.9766233766233766,0.9855832241153342
18,1.9104944851081244e-05,0.14790794494524168,0.9900678294573644,0.9980086166801303,0.17913156149187529,0.9797687861271677,0.9960263616980035,0.9960264900662251,0.9766233766233766,0.9862295081967213
19,1.638402539194953e-05,0.14701986703339798,0.9893410852713178,0.998471210663735,0.17640590359078206,0.9788053949903661,0.99623473541384,0.9947089947089947,0.9766233766233766,0.9855832241153342
20,1.361597460805047e-05,0.1447875129349659,0.9912790697674418,0.9992719116177862,0.1800899730568217,0.9807321772639692,0.9959682108935841,0.9973474801061007,0.9766233766233766,0.9868766404199475
