epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc,val_precision,val_recall,val_f1
1,9.999999999999999e-05,0.370507528327104,0.8609496124031008,0.9482619530222423,0.3200081583966639,0.8892100192678227,0.979889513471603,0.8734321550741163,0.9948051948051948,0.9301760777170613
2,0.00019999999999999998,0.22432951924888156,0.9551841085271318,0.9870033402944461,0.34737609516333984,0.8757225433526011,0.9811106803644116,0.8581005586592179,0.9974025974025974,0.9225225225225225
3,0.0003,0.22040967927502758,0.9561531007751938,0.9873011064600623,0.2245462616054998,0.9508670520231214,0.9894795503004459,0.9443757725587144,0.9922077922077922,0.967701076630779
4,0.0003,0.1884918454065488,0.9728682170542635,0.9932483480196506,0.18982050437228987,0.9672447013487476,0.9938893196355885,0.9842105263157894,0.9714285714285714,0.9777777777777777
5,0.00029744596495258525,0.17972227707074556,0.9738372093023255,0.9945209419598052,0.17126834304978164,0.976878612716763,0.99677263035472,0.9869451697127938,0.9818181818181818,0.984375
6,0.0002898708344106533,0.17581994524351205,0.9750484496124031,0.9947302165335008,0.20918978055892423,0.9614643545279383,0.9927117658460941,0.9905913978494624,0.9571428571428572,0.9735799207397622
7,0.0002775325703594421,0.16222324996095633,0.9811046511627907,0.9978611904313025,0.21166515350341797,0.9576107899807321,0.9898478387284357,0.9945504087193461,0.948051948051948,0.9707446808510638
8,9.999999999999999e-06,0.15408656965790457,0.9871608527131783,0.9983541251864216,0.1902161545204519,0.9720616570327553,0.9947955030044583,0.9933422103861518,0.9688311688311688,0.9809335963182118
9,1.9999999999999998e-05,0.1589108407497406,0.9844961240310077,0.9971437929023559,0.1795819869447995,0.9730250481695568,0.9959730567939523,0.9920424403183024,0.9714285714285714,0.9816272965879265
10,2.9999999999999997e-05,0.1610021911604556,0.9825581395348837,0.9967247896994444,0.18049319685653914,0.9720616570327553,0.996002132196162,0.990728476821192,0.9714285714285714,0.980983606557377
11,2.9999999999999997e-05,0.15249728892350242,0.9869186046511628,0.9979020229022764,0.17391766639343806,0.9749518304431599,0.996336499321574,0.9920634920634921,0.974025974025974,0.9829619921363041
12,2.9744596495258527e-05,0.1527488263241358,0.9866763565891473,0.9985214877521834,0.17173265328411882,0.976878612716763,0.9965400271370422,0.9933862433862434,0.9753246753246754,0.9842726081258192
