path,true_label,pred_label,probability,error_type,confidence_margin
data/raw/chest_xray/test/NORMAL/test_normal_00008.jpeg,Normal,Pneumonia,0.6043,FP,0.1043
data/raw/chest_xray/test/NORMAL/test_normal_00011.jpeg,Normal,Pneumonia,0.801,FP,0.301
data/raw/chest_xray/test/NORMAL/test_normal_00016.jpeg,Normal,Pneumonia,0.9499,FP,0.4499
data/raw/chest_xray/test/NORMAL/test_normal_00040.jpeg,Normal,Pneumonia,0.594,FP,0.094
data/raw/chest_xray/test/NORMAL/test_normal_00045.jpeg,Normal,Pneumonia,0.9449,FP,0.4449
data/raw/chest_xray/test/NORMAL/test_normal_00049.jpeg,Normal,Pneumonia,0.5801,FP,0.0801
data/raw/chest_xray/test/NORMAL/test_normal_00052.jpeg,Normal,Pneumonia,0.9026,FP,0.4026
data/raw/chest_xray/test/NORMAL/test_normal_00056.jpeg,Normal,Pneumonia,0.8125,FP,0.3125
data/raw/chest_xray/test/NORMAL/test_normal_00059.jpeg,Normal,Pneumonia,0.7484,FP,0.2484
data/raw/chest_xray/test/NORMAL/test_normal_00066.jpeg,Normal,Pneumonia,0.7863,FP,0.2863
data/raw/chest_xray/test/NORMAL/test_normal_00067.jpeg,Normal,Pneumonia,0.8655,FP,0.3655
data/raw/chest_xray/test/NORMAL/test_normal_00074.jpeg,Normal,Pneumonia,0.5309,FP,0.0309
data/raw/chest_xray/test/NORMAL/test_normal_00075.jpeg,Normal,Pneumonia,0.529,FP,0.029
data/raw/chest_xray/test/NORMAL/test_normal_00080.jpeg,Normal,Pneumonia,0.8565,FP,0.3565
data/raw/chest_xray/test/NORMAL/test_normal_00088.jpeg,Normal,Pneumonia,0.7485,FP,0.2485
data/raw/chest_xray/test/NORMAL/test_normal_00089.jpeg,Normal,Pneumonia,0.8674,FP,0.3674
data/raw/chest_xray/test/NORMAL/test_normal_00093.jpeg,Normal,Pneumonia,0.7342,FP,0.2342
data/raw/chest_xray/test/NORMAL/test_normal_00094.jpeg,Normal,Pneumonia,0.8192,FP,0.3192
data/raw/chest_xray/test/NORMAL/test_normal_00095.jpeg,Normal,Pneumonia,0.8192,FP,0.3192
data/raw/chest_xray/test/NORMAL/test_normal_00101.jpeg,Normal,Pneumonia,0.7844,FP,0.2844
data/raw/chest_xray/test/NORMAL/test_normal_00103.jpeg,Normal,Pneumonia,0.8992,FP,0.3992
data/raw/chest_xray/test/NORMAL/test_normal_00104.jpeg,Normal,Pneumonia,0.8915,FP,0.3915
data/raw/chest_xray/test/NORMAL/test_normal_00105.jpeg,Normal,Pneumonia,0.8624,FP,0.3624
data/raw/chest_xray/test/NORMAL/test_normal_00108.jpeg,Normal,Pneumonia,0.5416,FP,0.0416
data/raw/chest_xray/test/NORMAL/test_normal_00109.jpeg,Normal,Pneumonia,0.6364,FP,0.1364
data/raw/chest_xray/test/NORMAL/test_normal_00111.jpeg,Normal,Pneumonia,0.5863,FP,0.0863
