path,true_label,pred_label,probability,error_type,confidence_margin
data/raw/chest_xray/test/NORMAL/test_normal_00016.jpeg,Normal,Pneumonia,0.9616,FP,0.4616
data/raw/chest_xray/test/NORMAL/test_normal_00040.jpeg,Normal,Pneumonia,0.8379,FP,0.3379
data/raw/chest_xray/test/NORMAL/test_normal_00045.jpeg,Normal,Pneumonia,0.9739,FP,0.4739
data/raw/chest_xray/test/NORMAL/test_normal_00047.jpeg,Normal,Pneumonia,0.6541,FP,0.1541
data/raw/chest_xray/test/NORMAL/test_normal_00049.jpeg,Normal,Pneumonia,0.8191,FP,0.3191
data/raw/chest_xray/test/NORMAL/test_normal_00052.jpeg,Normal,Pneumonia,0.8476,FP,0.3476
data/raw/chest_xray/test/NORMAL/test_normal_00056.jpeg,Normal,Pneumonia,0.8189,FP,0.3189
data/raw/chest_xray/test/NORMAL/test_normal_00062.jpeg,Normal,Pneumonia,0.5382,FP,0.0382
data/raw/chest_xray/test/NORMAL/test_normal_00066.jpeg,Normal,Pneumonia,0.8738,FP,0.3738
data/raw/chest_xray/test/NORMAL/test_normal_00067.jpeg,Normal,Pneumonia,0.8538,FP,0.3538
data/raw/chest_xray/test/NORMAL/test_normal_00080.jpeg,Normal,Pneumonia,0.7332,FP,0.2332
data/raw/chest_xray/test/NORMAL/test_normal_00094.jpeg,Normal,Pneumonia,0.6492,FP,0.1492
data/raw/chest_xray/test/NORMAL/test_normal_00095.jpeg,Normal,Pneumonia,0.6492,FP,0.1492
data/raw/chest_xray/test/NORMAL/test_normal_00108.jpeg,Normal,Pneumonia,0.6292,FP,0.1292
data/raw/chest_xray/test/NORMAL/test_normal_00119.jpeg,Normal,Pneumonia,0.791,FP,0.291
data/raw/chest_xray/test/NORMAL/test_normal_00120.jpeg,Normal,Pneumonia,0.6693,FP,0.1693
data/raw/chest_xray/test/NORMAL/test_normal_00123.jpeg,Normal,Pneumonia,0.7839,FP,0.2839
data/raw/chest_xray/test/NORMAL/test_normal_00124.jpeg,Normal,Pneumonia,0.9334,FP,0.4334
data/raw/chest_xray/test/NORMAL/test_normal_00126.jpeg,Normal,Pneumonia,0.9601,FP,0.4601
data/raw/chest_xray/test/NORMAL/test_normal_00129.jpeg,Normal,Pneumonia,0.9538,FP,0.4538
data/raw/chest_xray/test/NORMAL/test_normal_00130.jpeg,Normal,Pneumonia,0.704,FP,0.204
data/raw/chest_xray/test/NORMAL/test_normal_00131.jpeg,Normal,Pneumonia,0.8551,FP,0.3551
data/raw/chest_xray/test/NORMAL/test_normal_00132.jpeg,Normal,Pneumonia,0.5776,FP,0.0776
data/raw/chest_xray/test/NORMAL/test_normal_00133.jpeg,Normal,Pneumonia,0.8697,FP,0.3697
data/raw/chest_xray/test/NORMAL/test_normal_00134.jpeg,Normal,Pneumonia,0.9116,FP,0.4116
data/raw/chest_xray/test/NORMAL/test_normal_00135.jpeg,Normal,Pneumonia,0.5921,FP,0.0921
data/raw/chest_xray/test/NORMAL/test_normal_00136.jpeg,Normal,Pneumonia,0.671,FP,0.171
data/raw/chest_xray/test/NORMAL/test_normal_00140.jpeg,Normal,Pneumonia,0.8996,FP,0.3996
data/raw/chest_xray/test/NORMAL/test_normal_00141.jpeg,Normal,Pneumonia,0.9062,FP,0.4062
data/raw/chest_xray/test/NORMAL/test_normal_00142.jpeg,Normal,Pneumonia,0.5023,FP,0.0023
data/raw/chest_xray/test/NORMAL/test_normal_00143.jpeg,Normal,Pneumonia,0.9659,FP,0.4659
