epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc,val_precision,val_recall,val_f1
1,9.999999999999999e-05,0.2750737098600134,0.9258720930232558,0.9755823141404426,0.22032154037084192,0.9595375722543352,0.9888931963558829,0.9827586206896551,0.9623376623376624,0.9724409448818898
2,0.00019999999999999998,0.2336557476506757,0.9510658914728682,0.9835073917355313,0.23881533006941882,0.9566473988439307,0.9885636751308393,0.9826897470039947,0.9584415584415584,0.9704142011834319
3,0.0003,0.22200470198096567,0.9554263565891473,0.9860431813174709,0.2642962323907253,0.9460500963391136,0.993380500096918,0.989041095890411,0.9376623376623376,0.9626666666666667
4,0.0003,0.18523871577084638,0.9714147286821705,0.9923414326130835,0.20217411464119692,0.9633911368015414,0.9921254119015314,0.9893048128342246,0.961038961038961,0.9749670619235836
5,0.00029744596495258525,0.19030217484702036,0.9653585271317829,0.9917183789870505,0.20981617590595533,0.9585741811175337,0.9944659817794147,0.99055330634278,0.9532467532467532,0.971542025148908
6,0.0002898708344106533,0.1769673027284802,0.9733527131782945,0.9945199466518777,0.2055476713846644,0.9653179190751445,0.9912289203333979,0.9841688654353562,0.9688311688311688,0.9764397905759162
7,0.0002775325703594421,0.16610088737713807,0.9789244186046512,0.9953634090975277,0.20497788342437304,0.9595375722543352,0.9946452800930413,0.989247311827957,0.9558441558441558,0.9722589167767504
8,9.999999999999999e-06,0.15551723875751386,0.9849806201550387,0.9969203839863646,0.20800726445883455,0.9566473988439307,0.9942430703624733,0.9892037786774629,0.951948051948052,0.9702183984116479
9,1.9999999999999998e-05,0.15702920945393556,0.9840116279069767,0.9972664202092248,0.18971132089407228,0.9682080924855492,0.9951153324287653,0.9893758300132802,0.9675324675324676,0.9783322390019698
10,2.9999999999999997e-05,0.16005696106508288,0.9820736434108527,0.9960396871748562,0.2289451053491677,0.9479768786127167,0.9922853266136848,0.9917582417582418,0.9376623376623376,0.9639519359145527
11,2.9999999999999997e-05,0.15127035935260427,0.9874031007751938,0.9977028887058028,0.23475940160898345,0.9470134874759152,0.992726303547199,0.9958391123439667,0.9324675324675324,0.9631120053655265
12,2.9744596495258527e-05,0.15079861351060958,0.9869186046511628,0.9966152914807549,0.24071808914458362,0.9402697495183044,0.9915535956580733,0.994413407821229,0.9246753246753247,0.9582772543741588
13,2.8987083441065332e-05,0.15013390762268464,0.9876453488372093,0.9971647055036716,0.19225684870644572,0.9653179190751445,0.9939377786392712,0.9919571045576407,0.961038961038961,0.9762532981530343
14,2.7753257035944212e-05,0.14424185934324027,0.9886143410852714,0.9987627582887684,0.23032110498819738,0.9450867052023122,0.993264198488079,0.9958275382475661,0.9298701298701298,0.9617192746809939
15,2.6085133758309884e-05,0.14431932344602022,0.9900678294573644,0.9978071619035256,0.17487869008313253,0.9778420038535646,0.9957792207792208,0.9933949801849405,0.9766233766233766,0.9849377865094957
16,2.4039519545688845e-05,0.14383504587101797,0.9900678294573644,0.9982736040733398,0.1905498738061486,0.964354527938343,0.9954593913549138,0.9959404600811907,0.9558441558441558,0.975480450629556
17,2.1686075336648075e-05,0.13385025499413697,0.9946705426356589,0.9996424290881635,0.16360681152297812,0.9797687861271677,0.9963461911223106,0.9882659713168188,0.9844155844155844,0.9863370201691607
18,1.9104944851081244e-05,0.1380783695591208,0.9934593023255814,0.9980150891262097,0.17869008853600893,0.9739884393063584,0.9953237061446016,0.9946737683089214,0.9701298701298702,0.9822485207100592
19,1.638402539194953e-05,0.13404209173943035,0.9951550387596899,0.9988402976671318,0.1959627004831972,0.9633911368015414,0.9955999224655941,0.9959349593495935,0.9545454545454546,0.9748010610079576
20,1.361597460805047e-05,0.13394787557322627,0.9946705426356589,0.9995150057526132,0.18203533158022084,0.9739884393063584,0.995110486528397,0.9959946595460614,0.9688311688311688,0.9822251481237656
