epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc,val_precision,val_recall,val_f1
1,9.999999999999999e-05,0.3645333698259842,0.8822674418604651,0.9604388509461212,0.2014831096393295,0.9710982658959537,0.9952800930412872,0.9946524064171123,0.9662337662337662,0.9802371541501976
2,0.00019999999999999998,0.2398800891258813,0.9469476744186046,0.9825152428029262,0.2504021492939234,0.9508670520231214,0.991078697421981,0.990450204638472,0.9428571428571428,0.9660678642714571
3,0.0003,0.22897416525493466,0.9544573643410853,0.983408892659626,0.18506000265622644,0.9710982658959537,0.9920575692963753,0.9842931937172775,0.9766233766233766,0.9804432855280313
4,0.0003,0.1935626963774363,0.969234496124031,0.9903947613812599,0.18446958070775218,0.9672447013487476,0.9959536731924792,0.9906666666666667,0.964935064935065,0.9776315789473684
5,0.00029744596495258525,0.19323964155707976,0.96875,0.9910478096350538,0.1704536083518655,0.976878612716763,0.9970052335723978,0.9907894736842106,0.977922077922078,0.984313725490196
6,0.0002898708344106533,0.1757420683871804,0.9760174418604651,0.9945962155149201,0.1600505604851912,0.9807321772639692,0.9987885249079279,0.996031746031746,0.977922077922078,0.9868938401048493
7,0.0002775325703594421,0.16866490606627713,0.9777131782945736,0.9960697036720267,0.1918407113278762,0.964354527938343,0.9979889513471603,0.998639455782313,0.9532467532467532,0.9754152823920266
8,9.999999999999999e-06,0.15875959471011666,0.9854651162790697,0.9963913796047532,0.16782462502146042,0.9778420038535646,0.9981876332622601,0.9973368841544608,0.9727272727272728,0.9848783694937541
9,1.9999999999999998e-05,0.1560361610441998,0.9844961240310077,0.9960738210099713,0.17305101068091072,0.976878612716763,0.9983330102733088,0.9986631016042781,0.9701298701298702,0.9841897233201581
10,2.9999999999999997e-05,0.15672954015419432,0.9849806201550387,0.9966138325217382,0.17030911820874278,0.976878612716763,0.998168249660787,0.9973333333333333,0.9714285714285714,0.9842105263157894
11,2.9999999999999997e-05,0.15396306883392996,0.9861918604651163,0.9959163779226133,0.17685606459833983,0.9739884393063584,0.9985316921884086,0.9986577181208054,0.9662337662337662,0.9821782178217822
12,2.9744596495258527e-05,0.1548761262599673,0.9844961240310077,0.9976289670177187,0.1631474652559082,0.9807321772639692,0.9978871874394263,0.9986702127659575,0.9753246753246754,0.9868593955321945
13,2.8987083441065332e-05,0.1539639361446763,0.9847383720930233,0.9972361422093166,0.17530271871758335,0.9749518304431599,0.9971845318860244,0.9986595174262735,0.9675324675324676,0.9828496042216359
