path,true_label,pred_label,probability,error_type,confidence_margin
data/raw/chest_xray/test/NORMAL/test_normal_00011.jpeg,Normal,Pneumonia,0.8183,FP,0.3183
data/raw/chest_xray/test/NORMAL/test_normal_00014.jpeg,Normal,Pneumonia,0.9661,FP,0.4661
data/raw/chest_xray/test/NORMAL/test_normal_00016.jpeg,Normal,Pneumonia,0.9863,FP,0.4863
data/raw/chest_xray/test/NORMAL/test_normal_00029.jpeg,Normal,Pneumonia,0.5599,FP,0.0599
data/raw/chest_xray/test/NORMAL/test_normal_00040.jpeg,Normal,Pneumonia,0.9655,FP,0.4655
data/raw/chest_xray/test/NORMAL/test_normal_00045.jpeg,Normal,Pneumonia,0.9876,FP,0.4876
data/raw/chest_xray/test/NORMAL/test_normal_00048.jpeg,Normal,Pneumonia,0.8408,FP,0.3408
data/raw/chest_xray/test/NORMAL/test_normal_00052.jpeg,Normal,Pneumonia,0.9825,FP,0.4825
data/raw/chest_xray/test/NORMAL/test_normal_00056.jpeg,Normal,Pneumonia,0.9254,FP,0.4254
data/raw/chest_xray/test/NORMAL/test_normal_00061.jpeg,Normal,Pneumonia,0.7921,FP,0.2921
data/raw/chest_xray/test/NORMAL/test_normal_00062.jpeg,Normal,Pneumonia,0.7378,FP,0.2378
data/raw/chest_xray/test/NORMAL/test_normal_00066.jpeg,Normal,Pneumonia,0.5006,FP,0.0006
data/raw/chest_xray/test/NORMAL/test_normal_00067.jpeg,Normal,Pneumonia,0.7689,FP,0.2689
data/raw/chest_xray/test/NORMAL/test_normal_00080.jpeg,Normal,Pneumonia,0.6328,FP,0.1328
data/raw/chest_xray/test/NORMAL/test_normal_00101.jpeg,Normal,Pneumonia,0.8588,FP,0.3588
data/raw/chest_xray/test/NORMAL/test_normal_00105.jpeg,Normal,Pneumonia,0.5336,FP,0.0336
data/raw/chest_xray/test/NORMAL/test_normal_00110.jpeg,Normal,Pneumonia,0.5551,FP,0.0551
data/raw/chest_xray/test/NORMAL/test_normal_00113.jpeg,Normal,Pneumonia,0.7851,FP,0.2851
data/raw/chest_xray/test/NORMAL/test_normal_00115.jpeg,Normal,Pneumonia,0.7209,FP,0.2209
data/raw/chest_xray/test/NORMAL/test_normal_00116.jpeg,Normal,Pneumonia,0.7073,FP,0.2073
data/raw/chest_xray/test/NORMAL/test_normal_00119.jpeg,Normal,Pneumonia,0.9539,FP,0.4539
data/raw/chest_xray/test/NORMAL/test_normal_00120.jpeg,Normal,Pneumonia,0.9279,FP,0.4279
data/raw/chest_xray/test/NORMAL/test_normal_00121.jpeg,Normal,Pneumonia,0.9731,FP,0.4731
data/raw/chest_xray/test/NORMAL/test_normal_00122.jpeg,Normal,Pneumonia,0.8459,FP,0.3459
data/raw/chest_xray/test/NORMAL/test_normal_00123.jpeg,Normal,Pneumonia,0.8016,FP,0.3016
data/raw/chest_xray/test/NORMAL/test_normal_00124.jpeg,Normal,Pneumonia,0.9797,FP,0.4797
data/raw/chest_xray/test/NORMAL/test_normal_00126.jpeg,Normal,Pneumonia,0.9825,FP,0.4825
data/raw/chest_xray/test/NORMAL/test_normal_00127.jpeg,Normal,Pneumonia,0.5309,FP,0.0309
data/raw/chest_xray/test/NORMAL/test_normal_00128.jpeg,Normal,Pneumonia,0.8269,FP,0.3269
data/raw/chest_xray/test/NORMAL/test_normal_00129.jpeg,Normal,Pneumonia,0.9747,FP,0.4747
data/raw/chest_xray/test/NORMAL/test_normal_00130.jpeg,Normal,Pneumonia,0.915,FP,0.415
data/raw/chest_xray/test/NORMAL/test_normal_00131.jpeg,Normal,Pneumonia,0.9071,FP,0.4071
data/raw/chest_xray/test/NORMAL/test_normal_00132.jpeg,Normal,Pneumonia,0.8649,FP,0.3649
data/raw/chest_xray/test/NORMAL/test_normal_00133.jpeg,Normal,Pneumonia,0.9714,FP,0.4714
data/raw/chest_xray/test/NORMAL/test_normal_00134.jpeg,Normal,Pneumonia,0.9787,FP,0.4787
data/raw/chest_xray/test/NORMAL/test_normal_00135.jpeg,Normal,Pneumonia,0.9481,FP,0.4481
data/raw/chest_xray/test/NORMAL/test_normal_00136.jpeg,Normal,Pneumonia,0.8501,FP,0.3501
data/raw/chest_xray/test/NORMAL/test_normal_00140.jpeg,Normal,Pneumonia,0.9727,FP,0.4727
data/raw/chest_xray/test/NORMAL/test_normal_00141.jpeg,Normal,Pneumonia,0.7393,FP,0.2393
data/raw/chest_xray/test/NORMAL/test_normal_00142.jpeg,Normal,Pneumonia,0.8913,FP,0.3913
data/raw/chest_xray/test/NORMAL/test_normal_00143.jpeg,Normal,Pneumonia,0.9826,FP,0.4826
data/raw/chest_xray/test/NORMAL/test_normal_00144.jpeg,Normal,Pneumonia,0.9885,FP,0.4885
data/raw/chest_xray/test/NORMAL/test_normal_00145.jpeg,Normal,Pneumonia,0.8234,FP,0.3234
data/raw/chest_xray/test/NORMAL/test_normal_00146.jpeg,Normal,Pneumonia,0.907,FP,0.407
data/raw/chest_xray/test/NORMAL/test_normal_00147.jpeg,Normal,Pneumonia,0.8666,FP,0.3666
data/raw/chest_xray/test/NORMAL/test_normal_00149.jpeg,Normal,Pneumonia,0.6048,FP,0.1048
data/raw/chest_xray/test/NORMAL/test_normal_00151.jpeg,Normal,Pneumonia,0.5322,FP,0.0322
data/raw/chest_xray/test/NORMAL/test_normal_00153.jpeg,Normal,Pneumonia,0.986,FP,0.486
data/raw/chest_xray/test/NORMAL/test_normal_00160.jpeg,Normal,Pneumonia,0.9117,FP,0.4117
data/raw/chest_xray/test/NORMAL/test_normal_00166.jpeg,Normal,Pneumonia,0.9289,FP,0.4289
data/raw/chest_xray/test/NORMAL/test_normal_00168.jpeg,Normal,Pneumonia,0.6246,FP,0.1246
data/raw/chest_xray/test/NORMAL/test_normal_00173.jpeg,Normal,Pneumonia,0.9771,FP,0.4771
data/raw/chest_xray/test/NORMAL/test_normal_00181.jpeg,Normal,Pneumonia,0.8465,FP,0.3465
data/raw/chest_xray/test/NORMAL/test_normal_00182.jpeg,Normal,Pneumonia,0.9771,FP,0.4771
data/raw/chest_xray/test/NORMAL/test_normal_00193.jpeg,Normal,Pneumonia,0.919,FP,0.419
data/raw/chest_xray/test/NORMAL/test_normal_00197.jpeg,Normal,Pneumonia,0.6468,FP,0.1468
data/raw/chest_xray/test/NORMAL/test_normal_00209.jpeg,Normal,Pneumonia,0.9506,FP,0.4506
data/raw/chest_xray/test/NORMAL/test_normal_00217.jpeg,Normal,Pneumonia,0.6092,FP,0.1092
data/raw/chest_xray/test/NORMAL/test_normal_00218.jpeg,Normal,Pneumonia,0.5556,FP,0.0556
data/raw/chest_xray/test/NORMAL/test_normal_00222.jpeg,Normal,Pneumonia,0.5842,FP,0.0842
data/raw/chest_xray/test/NORMAL/test_normal_00223.jpeg,Normal,Pneumonia,0.5151,FP,0.0151
data/raw/chest_xray/test/NORMAL/test_normal_00226.jpeg,Normal,Pneumonia,0.7742,FP,0.2742
data/raw/chest_xray/test/NORMAL/test_normal_00228.jpeg,Normal,Pneumonia,0.9462,FP,0.4462
data/raw/chest_xray/test/NORMAL/test_normal_00229.jpeg,Normal,Pneumonia,0.6603,FP,0.1603
data/raw/chest_xray/test/NORMAL/test_normal_00230.jpeg,Normal,Pneumonia,0.7252,FP,0.2252
data/raw/chest_xray/test/NORMAL/test_normal_00231.jpeg,Normal,Pneumonia,0.8159,FP,0.3159
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00391.jpeg,Pneumonia,Normal,0.0295,FN,0.4705
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00599.jpeg,Pneumonia,Normal,0.4386,FN,0.0614
