path,true_label,pred_label,probability,error_type,confidence_margin
data/raw/chest_xray/test/NORMAL/test_normal_00016.jpeg,Normal,Pneumonia,0.9698,FP,0.4698
data/raw/chest_xray/test/NORMAL/test_normal_00040.jpeg,Normal,Pneumonia,0.5106,FP,0.0106
data/raw/chest_xray/test/NORMAL/test_normal_00045.jpeg,Normal,Pneumonia,0.9875,FP,0.4875
data/raw/chest_xray/test/NORMAL/test_normal_00052.jpeg,Normal,Pneumonia,0.916,FP,0.416
data/raw/chest_xray/test/NORMAL/test_normal_00056.jpeg,Normal,Pneumonia,0.572,FP,0.072
data/raw/chest_xray/test/NORMAL/test_normal_00067.jpeg,Normal,Pneumonia,0.5976,FP,0.0976
data/raw/chest_xray/test/NORMAL/test_normal_00117.jpeg,Normal,Pneumonia,0.8203,FP,0.3203
data/raw/chest_xray/test/NORMAL/test_normal_00118.jpeg,Normal,Pneumonia,0.8203,FP,0.3203
data/raw/chest_xray/test/NORMAL/test_normal_00119.jpeg,Normal,Pneumonia,0.9682,FP,0.4682
data/raw/chest_xray/test/NORMAL/test_normal_00120.jpeg,Normal,Pneumonia,0.9536,FP,0.4536
data/raw/chest_xray/test/NORMAL/test_normal_00121.jpeg,Normal,Pneumonia,0.9825,FP,0.4825
data/raw/chest_xray/test/NORMAL/test_normal_00122.jpeg,Normal,Pneumonia,0.8215,FP,0.3215
data/raw/chest_xray/test/NORMAL/test_normal_00123.jpeg,Normal,Pneumonia,0.9621,FP,0.4621
data/raw/chest_xray/test/NORMAL/test_normal_00124.jpeg,Normal,Pneumonia,0.9777,FP,0.4777
data/raw/chest_xray/test/NORMAL/test_normal_00126.jpeg,Normal,Pneumonia,0.9763,FP,0.4763
data/raw/chest_xray/test/NORMAL/test_normal_00129.jpeg,Normal,Pneumonia,0.5756,FP,0.0756
data/raw/chest_xray/test/NORMAL/test_normal_00130.jpeg,Normal,Pneumonia,0.9369,FP,0.4369
data/raw/chest_xray/test/NORMAL/test_normal_00131.jpeg,Normal,Pneumonia,0.8817,FP,0.3817
data/raw/chest_xray/test/NORMAL/test_normal_00132.jpeg,Normal,Pneumonia,0.6794,FP,0.1794
data/raw/chest_xray/test/NORMAL/test_normal_00133.jpeg,Normal,Pneumonia,0.9444,FP,0.4444
data/raw/chest_xray/test/NORMAL/test_normal_00134.jpeg,Normal,Pneumonia,0.9801,FP,0.4801
data/raw/chest_xray/test/NORMAL/test_normal_00135.jpeg,Normal,Pneumonia,0.9612,FP,0.4612
data/raw/chest_xray/test/NORMAL/test_normal_00138.jpeg,Normal,Pneumonia,0.8675,FP,0.3675
data/raw/chest_xray/test/NORMAL/test_normal_00139.jpeg,Normal,Pneumonia,0.8675,FP,0.3675
data/raw/chest_xray/test/NORMAL/test_normal_00140.jpeg,Normal,Pneumonia,0.9742,FP,0.4742
data/raw/chest_xray/test/NORMAL/test_normal_00142.jpeg,Normal,Pneumonia,0.5378,FP,0.0378
data/raw/chest_xray/test/NORMAL/test_normal_00143.jpeg,Normal,Pneumonia,0.962,FP,0.462
data/raw/chest_xray/test/NORMAL/test_normal_00144.jpeg,Normal,Pneumonia,0.9747,FP,0.4747
data/raw/chest_xray/test/NORMAL/test_normal_00145.jpeg,Normal,Pneumonia,0.6458,FP,0.1458
data/raw/chest_xray/test/NORMAL/test_normal_00147.jpeg,Normal,Pneumonia,0.8462,FP,0.3462
data/raw/chest_xray/test/NORMAL/test_normal_00181.jpeg,Normal,Pneumonia,0.7378,FP,0.2378
data/raw/chest_xray/test/NORMAL/test_normal_00193.jpeg,Normal,Pneumonia,0.8772,FP,0.3772
data/raw/chest_xray/test/NORMAL/test_normal_00209.jpeg,Normal,Pneumonia,0.8916,FP,0.3916
data/raw/chest_xray/test/NORMAL/test_normal_00228.jpeg,Normal,Pneumonia,0.8998,FP,0.3998
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00282.jpeg,Pneumonia,Normal,0.2122,FN,0.2878
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00388.jpeg,Pneumonia,Normal,0.2047,FN,0.2953
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00390.jpeg,Pneumonia,Normal,0.3474,FN,0.1526
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00391.jpeg,Pneumonia,Normal,0.0254,FN,0.4746
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00417.jpeg,Pneumonia,Normal,0.4249,FN,0.0751
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00473.jpeg,Pneumonia,Normal,0.0393,FN,0.4607
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00476.jpeg,Pneumonia,Normal,0.3511,FN,0.1489
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00525.jpeg,Pneumonia,Normal,0.4348,FN,0.0652
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00599.jpeg,Pneumonia,Normal,0.2568,FN,0.2432
